"sub.conc" "comm.id" "type.id" "diff"
"252" "qp5652.dx4634" "Visual" "picture" 0.064572778108335
"253" "vh6049.to4873" "FrontoParietal" "load" 0.0615211049825178
"254" "vh6049.to4873" "FrontoParietal" "picture" -0.00292539369495323
"255" "vh6049.to4873" "Visual" "load" 0.0190378276340201
"256" "vh6049.to4873" "Visual" "picture" 0.063432244742562
"257" "ri2117.ei5289" "FrontoParietal" "load" 0.0490620448362143
"258" "ri2117.ei5289" "FrontoParietal" "picture" -0.00497438530047853
"259" "ri2117.ei5289" "Visual" "load" 0.0412403921018872
"260" "ri2117.ei5289" "Visual" "picture" 0.06316396629393
"261" "wa3344.by6072" "FrontoParietal" "load" 0.0403565753482807
"262" "wa3344.by6072" "FrontoParietal" "picture" 0.0188560447226503
"263" "wa3344.by6072" "Visual" "load" -0.00762376559015243
"264" "wa3344.by6072" "Visual" "picture" 0.0498111780494879
"265" "wl8439.dm6523" "FrontoParietal" "load" 0.0498187427587064
"266" "wl8439.dm6523" "FrontoParietal" "picture" -0.0020143547492702
"267" "wl8439.dm6523" "Visual" "load" -0.0176730694913115
"268" "wl8439.dm6523" "Visual" "picture" 0.0961084077319408
"269" "hw2805.gr3041" "FrontoParietal" "load" 0.0500556962080146
"270" "hw2805.gr3041" "FrontoParietal" "picture" 0.0253920692559167
"271" "hw2805.gr3041" "Visual" "load" -0.0180284420640968
"272" "hw2805.gr3041" "Visual" "picture" 0.0391863338112083
"273" "da1191.aa2207" "FrontoParietal" "load" 0.0238793304347905
"274" "da1191.aa2207" "FrontoParietal" "picture" 0.00951998072306075
"275" "da1191.aa2207" "Visual" "load" 0.0664540921962456
"276" "da1191.aa2207" "Visual" "picture" 0.0621021764497702
"277" "nu337.sc1919" "FrontoParietal" "load" 0.0409961742998759
"278" "nu337.sc1919" "FrontoParietal" "picture" 0.00478097164434441
"279" "nu337.sc1919" "Visual" "load" 0.0126365058629691
"280" "nu337.sc1919" "Visual" "picture" 0.0660430685424317
"281" "yj7782.qp5149" "FrontoParietal" "load" -0.0217015123570897
"282" "yj7782.qp5149" "FrontoParietal" "picture" 0.0162893285403604
"283" "yj7782.qp5149" "Visual" "load" -0.0230682935660923
"284" "yj7782.qp5149" "Visual" "picture" 0.0251498127764956
"285" "xv7254.dd1868" "FrontoParietal" "load" -0.0549768948939598
"286" "xv7254.dd1868" "FrontoParietal" "picture" 0.00552225126915579
"287" "xv7254.dd1868" "Visual" "load" -0.0869246726655626
"288" "xv7254.dd1868" "Visual" "picture" 0.0848615877016664
"289" "my1072.ox2573" "FrontoParietal" "load" 0.0681795847546538
"290" "my1072.ox2573" "FrontoParietal" "picture" -0.0228888261265687
"291" "my1072.ox2573" "Visual" "load" 0.000581696600120363
"292" "my1072.ox2573" "Visual" "picture" 0.0764454290514956
"293" "id188.ca1129" "FrontoParietal" "load" 0.0863110277186848
"294" "id188.ca1129" "FrontoParietal" "picture" -0.00702981715909347
"295" "id188.ca1129" "Visual" "load" -0.0674314322319292
"296" "id188.ca1129" "Visual" "picture" 0.11301174548556
"297" "oh6604.sn9878" "FrontoParietal" "load" 0.0610041871514328
"298" "oh6604.sn9878" "FrontoParietal" "picture" 0.0107749954160159
"299" "oh6604.sn9878" "Visual" "load" 0.0193470964635857
"300" "oh6604.sn9878" "Visual" "picture" 0.0688331902319659
"301" "ad9315.zk5849" "FrontoParietal" "load" 0.0451379344199978
"302" "ad9315.zk5849" "FrontoParietal" "picture" -0.010543982284149
"303" "ad9315.zk5849" "Visual" "load" -0.0423339721547515
"304" "ad9315.zk5849" "Visual" "picture" 0.0272177070465218
"305" "xy515.ml9653" "FrontoParietal" "load" 0.0545829169768063
"306" "xy515.ml9653" "FrontoParietal" "picture" 0.0145059012734824
"307" "xy515.ml9653" "Visual" "load" 0.0462820801989181
"308" "xy515.ml9653" "Visual" "picture" 0.0814503385242002
"309" "dn9510.op9792" "FrontoParietal" "load" -0.000207529099669049
"310" "dn9510.op9792" "FrontoParietal" "picture" 0.00273007604391243
"311" "dn9510.op9792" "Visual" "load" -0.00834126694678394
"312" "dn9510.op9792" "Visual" "picture" 0.122052609898166
"313" "yz8678.hf3833" "FrontoParietal" "load" 0.0578555513928513
"314" "yz8678.hf3833" "FrontoParietal" "picture" -0.0179663321249546
"315" "yz8678.hf3833" "Visual" "load" 0.0307446425362896
"316" "yz8678.hf3833" "Visual" "picture" 0.0783916512630126
"317" "ji526.ia9878" "FrontoParietal" "load" -0.00692838022539563
"318" "ji526.ia9878" "FrontoParietal" "picture" 0.0102757980971776
"319" "ji526.ia9878" "Visual" "load" -0.00186593308976429
"320" "ji526.ia9878" "Visual" "picture" 0.0748090368402744
"321" "qw6902.rb7843" "FrontoParietal" "load" 0.0597443235339745
"322" "qw6902.rb7843" "FrontoParietal" "picture" 0.0247537129316477
"323" "qw6902.rb7843" "Visual" "load" -0.00272317322787508
"324" "qw6902.rb7843" "Visual" "picture" 0.103181931466198
"325" "dy8299.za4766" "FrontoParietal" "load" 0.0349351519093353
"326" "dy8299.za4766" "FrontoParietal" "picture" 0.0125437354277873
"327" "dy8299.za4766" "Visual" "load" 0.000838568622157976
"328" "dy8299.za4766" "Visual" "picture" 0.0678300812742336
"329" "ch6641.yq1164" "FrontoParietal" "load" 0.0396262604811687
"330" "ch6641.yq1164" "FrontoParietal" "picture" 0.00532812990538116
"331" "ch6641.yq1164" "Visual" "load" -0.00162854489917519
"332" "ch6641.yq1164" "Visual" "picture" 0.0686396515372256
"333" "wx8150.rl9673" "FrontoParietal" "load" 0.0398350907257378
"334" "wx8150.rl9673" "FrontoParietal" "picture" 0.0192871798094423
"335" "wx8150.rl9673" "Visual" "load" -0.0424024645453956
"336" "wx8150.rl9673" "Visual" "picture" 0.0771537855420105
"337" "it4689.sp7960" "FrontoParietal" "load" 0.0810441285186721
"338" "it4689.sp7960" "FrontoParietal" "picture" -0.00545530686650128
"339" "it4689.sp7960" "Visual" "load" -0.0144050954767165
"340" "it4689.sp7960" "Visual" "picture" 0.0934368961485372
"341" "rm6723.av7881" "FrontoParietal" "load" 0.0631737903281142
"342" "rm6723.av7881" "FrontoParietal" "picture" -0.000539861042225115
"343" "rm6723.av7881" "Visual" "load" 0.00256245450722314
"344" "rm6723.av7881" "Visual" "picture" 0.0637065737137968
"345" "xf129.oo2005" "FrontoParietal" "load" 0.0866292166316905
"346" "xf129.oo2005" "FrontoParietal" "picture" 0.00886801886883004
"347" "xf129.oo2005" "Visual" "load" -0.0261124630516056
"348" "xf129.oo2005" "Visual" "picture" 0.0625604687534484
"349" "fn3311.zs5172" "FrontoParietal" "load" 0.07600484686947
"350" "fn3311.zs5172" "FrontoParietal" "picture" 0.00458419736426449
"351" "fn3311.zs5172" "Visual" "load" 0.0153553095301651
"352" "fn3311.zs5172" "Visual" "picture" 0.100878619287261
"353" "gg2881.tr7220" "FrontoParietal" "load" -0.0115036883999463
"354" "gg2881.tr7220" "FrontoParietal" "picture" 0.0112481782908462
"355" "gg2881.tr7220" "Visual" "load" 0.00748982345218674
"356" "gg2881.tr7220" "Visual" "picture" 0.0666375467637104
"357" "hm6425.od2605" "FrontoParietal" "load" -0.00430374965790553
"358" "hm6425.od2605" "FrontoParietal" "picture" -0.0202066480128133
"359" "hm6425.od2605" "Visual" "load" -0.00217569110446919
"360" "hm6425.od2605" "Visual" "picture" 0.0708657437314463
"361" "ha6918.ex476" "FrontoParietal" "load" 0.0659294856723226
"362" "ha6918.ex476" "FrontoParietal" "picture" -0.00779420642680685
"363" "ha6918.ex476" "Visual" "load" -0.0277043866484428
"364" "ha6918.ex476" "Visual" "picture" 0.029459665486382
"365" "ha6858.gy5943" "FrontoParietal" "load" 0.0613641325784042
"366" "ha6858.gy5943" "FrontoParietal" "picture" 0.00338233668587885
"367" "ha6858.gy5943" "Visual" "load" -0.0183518630816678
"368" "ha6858.gy5943" "Visual" "picture" 0.102726342191871
"369" "bx2695.xb3564" "FrontoParietal" "load" 0.0979468566366198
"370" "bx2695.xb3564" "FrontoParietal" "picture" -0.0174382312942543
"371" "bx2695.xb3564" "Visual" "load" -0.0184193637248687
"372" "bx2695.xb3564" "Visual" "picture" 0.0523669746859573
"373" "uj6835.sd9694" "FrontoParietal" "load" 0.0125995736883246
"374" "uj6835.sd9694" "FrontoParietal" "picture" -0.00187571615684223
"375" "uj6835.sd9694" "Visual" "load" -0.0205560539658754
"376" "uj6835.sd9694" "Visual" "picture" 0.0801826487375052
"377" "wl5297.zw5400" "FrontoParietal" "load" 0.0201748702310855
"378" "wl5297.zw5400" "FrontoParietal" "picture" 0.00741226062477976
"379" "wl5297.zw5400" "Visual" "load" 0.0194017620583424
"380" "wl5297.zw5400" "Visual" "picture" 0.0839213085684074
"381" "ox4018.gd4335" "FrontoParietal" "load" 0.0672241483732214
"382" "ox4018.gd4335" "FrontoParietal" "picture" 0.00473501105361257
"383" "ox4018.gd4335" "Visual" "load" -0.00545014074981759
"384" "ox4018.gd4335" "Visual" "picture" 0.0725140114361678
"385" "nw5058.ff8679" "FrontoParietal" "load" -0.00355080244594783
"386" "nw5058.ff8679" "FrontoParietal" "picture" -0.00163502826217314
"387" "nw5058.ff8679" "Visual" "load" -0.00266848191917857
"388" "nw5058.ff8679" "Visual" "picture" 0.0641008715472529
"389" "hp4157.kv9422" "FrontoParietal" "load" 0.0494207614135928
"390" "hp4157.kv9422" "FrontoParietal" "picture" 0.00954961334541977
"391" "hp4157.kv9422" "Visual" "load" 0.00537812877457028
"392" "hp4157.kv9422" "Visual" "picture" 0.0620647797146466
"393" "jc6534.eg7558" "FrontoParietal" "load" 0.0392957728536853
"394" "jc6534.eg7558" "FrontoParietal" "picture" -0.000914422095597195
"395" "jc6534.eg7558" "Visual" "load" -0.0110017645866175
"396" "jc6534.eg7558" "Visual" "picture" 0.0653268538943457
"397" "wl1711.lv8272" "FrontoParietal" "load" 0.0340329986770722
"398" "wl1711.lv8272" "FrontoParietal" "picture" 0.0125553651215678
"399" "wl1711.lv8272" "Visual" "load" -6.7307718434384e-05
"400" "wl1711.lv8272" "Visual" "picture" 0.0119564538665411
